contest_type	Contest	contest_district_type	Selection	ReportingUnit	Count
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 005	948
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 006	787
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 007	1174
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 008	472
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 009	241
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 010	204
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 011	1351
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 013	1426
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 014	437
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 015	1442
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 016	1725
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 017A	1169
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 017B	1711
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 018	1207
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 019	2036
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 020A	1330
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 020B	1671
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 021	1098
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 022	1312
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 023	874
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 024	1011
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 025	846
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 026	808
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 027	813
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 028A	1798
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 028B	1402
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 028C	1305
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 028D	1526
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 029A	1191
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 029B	646
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 029C	872
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 030	1528
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 031	1111
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 033	896
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 034	1468
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 036	786
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 037A	1631
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 038A	1071
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 038B	871
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 039	1048
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 040	1464
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 041	1605
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 042	692
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;Precinct 043	72
Candidate	North Carolina;General Assembly Senate District 35	state-senate	Todd Johnson	North Carolina;Union County;TRANSFER	0
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;ABSENTEE	1411
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;OS-CFS	2465
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;OS-HBP	4462
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;OS-KTD	4128
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;OS-LOB	5502
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;PROVISIONAL	349
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-02	224
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-04	550
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-06	356
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-07	234
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-08	538
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-09	102
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 01-10	324
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-01	241
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-02	569
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-03	637
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-05	539
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-06	498
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-07	356
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-08	779
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 02-09	859
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 03-00	414
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-01	321
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-02	361
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-03	365
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-04	194
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-05	176
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-06	230
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-07	153
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-08	137
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-09	287
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 04-10	357
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 05-00	162
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 06-00	132
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 07-00	89
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 08-00	249
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 09-00	173
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 10-00	390
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 11-01	608
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 11-02	254
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-01	114
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-02	294
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-03	232
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-04	248
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-05	267
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-06	249
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-07	352
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-08	163
Candidate	North Carolina;General Assembly Senate District 36	state-senate	Mark E. Shelley	North Carolina;Cabarrus County;Precinct 12-09	249
